Morris,6,20,8.929862857289379e-05
Sobol,6,20,0.003558658072045189
Fast,6,20,0.011558464914799012
RDB-Fast,6,20,0.0205285195375638
Delta,6,20,0.0037246935689477494
DGSM,6,20,0.0004347795949875406
R2,6,20,1.9824047401209577e-10
Pearson,6,20,0.004816412539885973
RF,6,20,0.0012030726594402345
Linear,6,20,0.0007209614331939069
Morris,7,20,8.390587051169417e-05
Sobol,7,20,0.002148168222267578
Fast,7,20,0.011466670777812622
RDB-Fast,7,20,0.020791797633302495
Delta,7,20,0.0037774026137326485
DGSM,7,20,0.007226417637286253
R2,7,20,1.2603764604930332e-07
Pearson,7,20,0.005620029355312384
RF,7,20,0.0013783437154662726
Linear,7,20,0.0010285663135615759
Morris,8,20,9.38642207222471e-05
Sobol,8,20,0.002294029978096106
Fast,8,20,0.010661612336637089
RDB-Fast,8,20,0.020547636372649895
Delta,8,20,0.003720071480993941
DGSM,8,20,0.00028848552209389107
R2,8,20,6.412793067643584e-10
Pearson,8,20,0.005358643320712253
RF,8,20,0.0015844099706792975
Linear,8,20,0.0012291698689325986
Morris,9,20,0.00011590367666955068
Sobol,9,20,0.0034205425929978257
Fast,9,20,0.010157825272867795
RDB-Fast,9,20,0.020843228005833745
Delta,9,20,0.0033968967843579436
DGSM,9,20,0.0004844323713058092
R2,9,20,1.1945994628122235e-09
Pearson,9,20,0.007985961292697647
RF,9,20,0.0008122298662029157
Linear,9,20,0.002275459548598752
Morris,10,20,9.458223288151715e-05
Sobol,10,20,0.002779900076818421
Fast,10,20,0.010982509633841349
RDB-Fast,10,20,0.021369795947571654
Delta,10,20,0.0035375106948706044
DGSM,10,20,0.00018537602585311566
R2,10,20,2.689908552150344e-11
Pearson,10,20,0.005081940424090869
RF,10,20,0.0014067098256689283
Linear,10,20,0.0011293178735794086
Morris,11,20,9.754820685253695e-05
Sobol,11,20,0.003417329452016117
Fast,11,20,0.01201627036968707
RDB-Fast,11,20,0.02095686514040937
Delta,11,20,0.0037943055355304446
DGSM,11,20,3.7584415970838104e-06
R2,11,20,1.2884395984846806e-10
Pearson,11,20,0.006526319501744114
RF,11,20,0.002305240301685183
Linear,11,20,0.0020713103823729083
Morris,12,20,0.00037661776468437045
Sobol,12,20,0.0013999968664035994
Fast,12,20,0.010738678244329529
RDB-Fast,12,20,0.02095514785376047
Delta,12,20,0.0041235199014236735
DGSM,12,20,0.0005477152855732674
R2,12,20,2.1322442075866198e-13
Pearson,12,20,0.006893290073774549
RF,12,20,0.0014809548502444135
Linear,12,20,0.0015516590438834077
Morris,13,20,9.116030202443755e-05
Sobol,13,20,0.0035399966254626835
Fast,13,20,0.010571021428543027
RDB-Fast,13,20,0.02095810484750279
Delta,13,20,0.003521521974280587
DGSM,13,20,0.00034588539330461195
R2,13,20,4.661018382905169e-08
Pearson,13,20,0.005273026976745096
RF,13,20,0.0008640160674636754
Linear,13,20,0.0010996082752404229
Morris,14,20,0.00016179099224226053
Sobol,14,20,0.0038489118018706654
Fast,14,20,0.011362855019654578
RDB-Fast,14,20,0.021118410629423635
Delta,14,20,0.003968381119983327
DGSM,14,20,0.00038578961822278513
R2,14,20,4.969140447613936e-06
Pearson,14,20,0.005611876017814217
RF,14,20,0.0011311398528430923
Linear,14,20,0.0010454992659534772
Morris,15,20,0.00022093355038983514
Sobol,15,20,0.003053197365189414
Fast,15,20,0.00989877324870638
RDB-Fast,15,20,0.02077127008209521
Delta,15,20,0.003347628994487293
DGSM,15,20,0.000696564466115914
R2,15,20,8.418675104852544e-08
Pearson,15,20,0.004959681811134464
RF,15,20,0.001008594931825459
Linear,15,20,0.0008298423030102817
Morris,16,20,0.0001341300090554319
Sobol,16,20,0.017236044626758523
Fast,16,20,0.01073539386723024
RDB-Fast,16,20,0.021370785988582785
Delta,16,20,0.003853530657168115
DGSM,16,20,0.0009761379913636742
R2,16,20,1.0534142537658373e-06
Pearson,16,20,0.008421227513048852
RF,16,20,0.0005993325022073175
Linear,16,20,0.0014766886402392582
Morris,17,20,0.00014829777745036177
Sobol,17,20,0.0033338129446684674
Fast,17,20,0.01079603432217624
RDB-Fast,17,20,0.021035874247145356
Delta,17,20,0.003979761940526749
DGSM,17,20,0.00043759306917868113
R2,17,20,9.59345366438959e-06
Pearson,17,20,0.0051040617781753774
RF,17,20,0.0014080281286849503
Linear,17,20,0.0008440212711931052
Morris,18,20,0.00017267969149634542
Sobol,18,20,0.004108946115977429
Fast,18,20,0.010785283110293777
RDB-Fast,18,20,0.02100826997786501
Delta,18,20,0.00400245864016882
DGSM,18,20,0.0005289130376661379
R2,18,20,1.9281471485605094e-06
Pearson,18,20,0.005182192224814908
RF,18,20,0.0013946224588901905
Linear,18,20,0.0008416012514268949
Morris,19,20,0.00011465208853643442
Sobol,19,20,0.006022990519328208
Fast,19,20,0.00918165745923024
RDB-Fast,19,20,0.0212097077752542
Delta,19,20,0.0031352066275793147
DGSM,19,20,0.0040484364166835105
R2,19,20,3.067485268778288e-05
Pearson,19,20,0.007650225295497712
RF,19,20,0.0007328614246965913
Linear,19,20,0.0014787081505731098
Morris,20,20,0.00010867186168603583
Sobol,20,20,0.0025143944773178624
Fast,20,20,0.010248526607828868
RDB-Fast,20,20,0.02059663272570269
Delta,20,20,0.003255008292906524
DGSM,20,20,0.00014490228345813116
R2,20,20,2.018872897288637e-09
Pearson,20,20,0.005303054219662571
RF,20,20,0.0016856012974047175
Linear,20,20,0.0012145128575116845
Morris,21,20,0.00023819153758851918
Sobol,21,20,0.005127329178871617
Fast,21,20,0.010378673845418449
RDB-Fast,21,20,0.021047857987824346
Delta,21,20,0.0037605679937478746
DGSM,21,20,0.0007980651978426037
R2,21,20,4.665641136186206e-07
Pearson,21,20,0.0073265612060583575
RF,21,20,0.0009131920212585184
Linear,21,20,0.001993248407229137
Morris,22,20,0.0003359188445676617
Sobol,22,20,0.005780759917428527
Fast,22,20,0.010043161830533408
RDB-Fast,22,20,0.021370316112804676
Delta,22,20,0.003895684848025337
DGSM,22,20,0.001421080927535525
R2,22,20,6.126867098333808e-08
Pearson,22,20,0.006372037053771016
RF,22,20,0.0010497087333719913
Linear,22,20,0.0016370013492240801
Morris,23,20,0.00010161079402920739
Sobol,23,20,0.013490337864120856
Fast,23,20,0.010695200378957692
RDB-Fast,23,20,0.02123413160404418
Delta,23,20,0.00407462043594203
DGSM,23,20,0.0006957152690076976
R2,23,20,1.0203216228362901e-05
Pearson,23,20,0.008843152438484027
RF,23,20,0.0006641262553616475
Linear,23,20,0.0013120766734602525
Morris,24,20,0.00010588207472667061
Sobol,24,20,0.0037781660613774837
Fast,24,20,0.01072347475481068
RDB-Fast,24,20,0.020811370205702708
Delta,24,20,0.0033231121794020024
DGSM,24,20,0.000599494241185983
R2,24,20,1.557140994745618e-07
Pearson,24,20,0.005718061884565739
RF,24,20,0.0007346715998155164
Linear,24,20,0.0007310782416722214
